chrom,start,end,trim.Female_05_2,trim.Female_10,trim.Female_02_2,merge_F2,trim.Female_07_1,trim.Female_01_2,trim.Female_02_1,trim.Female_06_1,trim.Female_03_2,merge_F1,trim.Male_03,trim.Female_09_2,trim.Male_09,trim.Male_14,merge_F3,trim.Female_12,trim.Female_04_1,trim.Female_05_1,trim.Female_03_1,trim.Male_07,merge_M1,trim.Female_11,trim.Female_08_1,trim.Male_12,trim.Male_04,merge_M3,trim.Male_06,trim.Male_08,trim.Male_10,trim.Female_08_2,trim.Female_04_2,trim.Female_15,trim.Male_05,trim.Female_01_1,trim.Male_15_1,trim.Female_07_2,trim.Male_01,trim.Male_11,trim.Female_06_2,trim.Male_02,merge_M2,trim.Female_09_1,trim.Male_15_2,wgs_f_median,wgs_m_median,wgs_log2,wgs_pval,dart_f_median,dart_m_median,dart_log2,dart_pval,final_classification
scaffold_2453,10000,11000,0.0,0.0,0.0,0.007332193685251169,0.0,0.0,0.0,0.0,0.0,0.004807430408018739,0.0,0.0,0.0,0.0,0.004925219185146983,0.0,0.0,0.0,0.0,0.0,0.015622744584226246,0.0,0.0,0.0,0.0,0.017519025322734808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013875030197359438,0.0,0.0,0.004925219185146983,0.015622744584226246,1.6651875444121138,0.1,0.0,0.0,0.0,1.0,No
scaffold_2453,11000,12000,0.0,0.0,0.0,0.012357629806603094,0.0,0.0,0.0,0.0,0.0,0.009621670207550254,0.0,0.0,0.0,0.0,0.025361010830324913,0.0,0.0,0.0,0.0,0.0,0.02748137373557922,0.0,0.0,0.0,0.0,0.040337313830109016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371600827670234,0.0,0.0,0.012357629806603094,0.03371600827670234,1.4479577296348227,0.1,0.0,0.0,0.0,1.0,No
scaffold_2453,12000,13000,2.864,0.7744,2.3478260869565215,0.7478837558956193,1.4535714285714287,1.8624999999999998,2.0064516129032257,1.6265270506108203,0.9117647058823529,0.9099662254180966,3.014545454545454,1.1267605633802817,1.7695652173913046,1.4370546318289785,1.0,1.9919678714859437,1.8326693227091633,1.0,2.232227488151659,3.1218487394957983,0.9894293867489813,2.0903010033444813,2.7435897435897436,1.7361477572559367,4.116232464929859,0.9947612306873315,2.505050505050505,3.3838862559241707,1.72,3.265402843601896,1.5615942028985508,1.7170068027210885,4.847583643122676,0.8251748251748252,1.1576923076923078,1.9319148936170216,3.6596736596736594,2.114782608695652,2.484210526315789,2.0,0.9071181740838383,1.3434535104364327,0.726027397260274,0.9099662254180966,0.9894293867489813,0.1207836230618208,1.0,1.8475846613545817,2.114782608695652,0.19486879485571998,0.09181016647711848,No
scaffold_2453,13000,14000,0.0,0.0,0.0,0.056340493893271275,0.0,0.0,0.0,0.0,0.0,0.06281663670534401,0.0,0.0,0.0,0.0,0.06628416709644146,0.0,0.0,0.0,0.0,0.0,0.07407201785456523,0.0,0.0,0.0,0.0,0.08149734431902049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707300933754871,0.0,0.0,0.06281663670534401,0.07407201785456523,0.2377784484910118,0.1,0.0,0.0,0.0,1.0,No
scaffold_2453,14000,15000,0.0,0.0,0.0,0.0028422548555187117,0.0,0.0,0.0,0.0,0.0,0.0022675273737538817,0.0,0.0,0.0,0.0,0.0025528623001547187,0.0,0.0,0.0,0.0,0.0,0.012291668979913614,0.0,0.0,0.0,0.0,0.012703713113861566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015114434862982763,0.0,0.0,0.0025528623001547187,0.012703713113861566,2.3146111535225984,0.1,0.0,0.0,0.0,1.0,Male_Biased
scaffold_2453,15000,16000,0.35733333333333334,0.4064,0.05890603085553997,44.53866908326983,0.4535714285714286,0.34375,0.5419354838709677,0.9738219895287957,0.23529411764705882,39.722204063844856,0.31272727272727274,0.1815336463223787,0.34347826086956523,0.2707838479809976,41.351456936565235,0.3614457831325301,0.4581673306772908,0.2631578947368421,0.37440758293838866,0.48739495798319327,44.05065455635624,0.14046822742474915,0.1575091575091575,0.18997361477572558,0.36472945891783565,42.77191390512141,0.13131313131313133,0.11848341232227488,0.13999999999999999,0.3033175355450237,0.13043478260869565,0.2340136054421769,0.412639405204461,0.08391608391608392,0.08076923076923077,0.17021276595744683,0.14918414918414918,1.088695652173913,0.9122807017543859,0.6458333333333334,43.892266324955095,0.18216318785578747,0.22945205479452058,41.351456936565235,43.892266324955095,0.08602860115305766,0.7,0.2832377151409329,0.2707838479809976,-0.06487146319495468,0.8165317347200006,No
scaffold_2453,16000,17000,0.0,0.0,0.0,5.193499886721727,0.0,0.0,0.019354838709677417,0.0,0.0,3.9404927275698647,0.0,0.0,0.0,0.0,4.279602888086643,0.0,0.0,0.0,0.0,0.0,4.713660741053286,0.0,0.0,0.0,0.0,4.682697542738921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902517672019914,0.0,0.0,4.279602888086643,4.713660741053286,0.13937096276778763,0.7,0.0,0.0,0.0,0.4408998098859007,No
scaffold_2453,17000,18000,0.0,0.0,0.0,0.11303112063106298,0.0,0.0,0.0,0.0,0.0,0.10013210219534784,0.0,0.0,0.0,0.0,0.10810985043837028,0.0,0.0,0.0,0.0,0.0,0.12182853843506068,0.0,0.0,0.0,0.0,0.1273396004984695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195710399445419,0.0,0.0,0.10810985043837028,0.12182853843506068,0.1723526422963439,0.1,0.0,0.0,0.0,1.0,No
scaffold_2453,18000,19000,0.13333333333333333,0.022400000000000003,0.07854137447405331,6.799909377381418,0.075,0.08750000000000001,0.04516129032258065,0.1082024432809773,0.22794117647058823,5.30674265947595,0.025454545454545455,0.06572769953051644,0.060869565217391314,0.05700712589073634,6.169494584837546,0.024096385542168672,0.02788844621513945,0.05555555555555556,0.2085308056872038,0.07142857142857144,6.438536103307758,0.03678929765886287,0.18681318681318682,0.14775725593667546,0.044088176352705406,6.719961767872915,0.04040404040404041,0.32701421800947866,0.028000000000000004,0.24644549763033177,0.05072463768115943,0.0653061224489796,0.137546468401487,0.2167832167832168,0.023076923076923078,0.04680851063829788,0.06526806526806528,0.0973913043478261,0.03859649122807018,0.125,6.530360162593086,0.07969639468690702,0.13698630136986303,6.169494584837546,6.530360162593086,0.08201024233766904,0.7,0.07036384976525822,0.06526806526806528,-0.10845554297329356,0.840640967398935,No
scaffold_2453,19000,20000,0.0,0.0,0.0,0.11995139332276071,0.0,0.0,0.0,0.0,0.0,0.15908781391294874,0.0,0.0,0.0,0.0,0.17394275399690562,0.0,0.0,0.0,0.0,0.0,0.1792895926094536,0.0,0.0,0.0,0.0,0.18937001681729643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16965139117922,0.0,0.0,0.15908781391294874,0.1792895926094536,0.17246739354148807,0.2,0.0,0.0,0.0,1.0,No
scaffold_2453,20000,21000,0.08533333333333333,0.016,0.09537166900420758,3.288560954009021,0.01785714285714286,0.03125,0.04516129032258065,0.09773123909249563,0.2205882352941176,3.9950291441956747,0.2,0.0,0.05652173913043479,0.030878859857482188,4.344546157813306,0.08032128514056225,0.12749003984063748,0.058479532163742694,0.0,0.05042016806722689,4.330353871265031,0.0,0.04761904761904762,0.031662269129287594,0.08817635270541081,4.407752894631773,0.005050505050505051,0.018957345971563982,0.016,0.24170616113744078,0.07608695652173914,0.0435374149659864,0.10037174721189591,0.06643356643356643,0.015384615384615387,0.0,0.06526806526806528,0.1426086956521739,0.014035087719298246,0.22222222222222224,4.079290388311784,0.07969639468690702,0.03767123287671233,3.9950291441956747,4.330353871265031,0.11627886927672741,0.4,0.05304928989139516,0.05042016806722689,-0.07333109436074572,0.7569062320400836,No
scaffold_2453,21000,22000,15.098666666666666,7.52,4.336605890603086,5.623401231643771,10.735714285714286,8.096874999999999,11.780645161290323,13.092495636998253,13.058823529411764,6.691126000980552,10.72,4.629107981220657,10.32608695652174,9.021377672209026,7.777539969056215,9.562248995983934,13.183266932270918,9.055555555555555,15.364928909952608,12.941176470588236,7.528319694429331,5.551839464882943,12.139194139194139,13.08707124010554,11.186372745490981,7.802269730076344,13.303030303030303,14.014218009478673,12.568000000000001,13.51658767772512,7.858695652173914,8.25578231292517,10.17100371747212,10.157342657342658,10.465384615384616,10.072340425531918,9.258741258741258,11.742608695652173,10.67719298245614,19.354166666666668,7.222305082609472,10.81214421252372,8.900684931506849,6.691126000980552,7.528319694429331,0.17007885830171338,0.4,10.417267819899399,11.186372745490981,0.10276535371287866,0.22174194927504265,No
scaffold_2453,22000,23000,0.0,0.0,0.0,3.483523160257863,0.0,0.0,0.0,0.0,0.0,4.840748760690745,0.0,0.0,0.0,0.0,5.596454357916452,0.0,0.0,0.0,0.0,0.0,5.147300163222704,0.0,0.0,0.14775725593667546,0.0,5.721776584032038,0.21717171717171718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949226422426922,0.0,0.0,4.840748760690745,5.147300163222704,0.08858567862140831,0.4,0.0,0.0,0.0,0.08972306746078618,No
scaffold_2453,23000,24000,0.08,0.016,0.014025245441795233,1.2245381335859782,0.0642857142857143,0.0,0.0903225806451613,0.0,0.06617647058823528,1.523308547148227,0.0,0.056338028169014086,0.0,0.0,1.6330711707065495,0.0,0.0,0.0,0.08530805687203792,0.0,1.6518692885932869,0.11371237458193979,0.07692307692307693,0.0,0.0,1.7215830036417312,0.05050505050505051,0.0,0.11200000000000002,0.0,0.0,0.0,0.05204460966542752,0.02097902097902098,0.0,0.05106382978723405,0.0,0.034782608695652174,0.0,0.15972222222222224,1.605239110569601,0.03415559772296015,0.0,1.523308547148227,1.6518692885932869,0.11689126773538619,0.2,0.01848951048951049,0.0,-14.174497435038917,0.22470299368958369,No
scaffold_2453,24000,25000,0.0,0.0,0.0,1.0671740160237266,0.0,0.0,0.0,0.0,0.0,1.2733289753227652,0.0,0.0,0.0,0.0,1.2603017019082001,0.0,0.0,0.0,0.047393364928909956,0.0,1.2967433184175168,0.0,0.0,0.0,0.0,1.2990575054746956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.0,0.0,1.249677019546882,0.0,0.0,1.2603017019082001,1.2967433184175168,0.04112376406843922,0.4,0.0,0.0,0.0,0.8435854692095642,No
scaffold_2453,25000,26000,0.0,0.0,0.0,4.031151525137479,0.0,0.0,0.0,0.0,0.0,4.297870022334805,0.0,0.0,0.034782608695652174,0.0,4.0699845281072715,0.0,0.0,0.0,0.0,0.06722689075630253,4.332197066432751,0.0,0.010989010989010988,0.0,0.0,4.2158542339661,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,4.052737718865209,0.0,0.0,4.0699845281072715,4.2158542339661,0.05080166325703807,0.7,0.0,0.0,0.0,0.04794961224938618,No
scaffold_2453,26000,27000,0.18133333333333335,0.18239999999999998,0.15988779803646563,10.362593454575414,0.16785714285714287,0.253125,0.25806451612903225,0.5445026178010471,0.21323529411764702,9.161974995914365,0.3054545454545454,0.19405320813771518,0.22608695652173916,0.07363420427553444,9.954809179989685,0.37349397590361444,0.36653386454183273,0.12573099415204678,0.18009478672985782,0.3949579831932773,9.540011769800468,0.043478260869565216,0.5274725274725275,0.3324538258575198,0.2565130260521042,10.826322093571923,0.26262626262626265,0.5023696682464456,0.124,0.4123222748815166,0.17028985507246377,0.14421768707482996,0.30855018587360594,0.23076923076923078,0.27692307692307694,0.3276595744680852,0.15850815850815853,0.23304347826086957,0.40350877192982454,0.23611111111111113,10.112040081086475,0.04933586337760911,0.11643835616438357,9.954809179989685,10.112040081086475,0.022608517952603296,0.7,0.2036442511276811,0.2565130260521042,0.332979541754412,0.7453238780417601,No
scaffold_2453,27000,28000,0.0,0.0,0.0,0.6804831833254382,0.0,0.0,0.0,0.0,0.03676470588235294,0.5334953968513374,0.018181818181818184,0.0,0.06956521739130435,0.0,0.6068205260443527,0.0,0.0,0.014619883040935673,0.047393364928909956,0.0,0.5800846093203494,0.0,0.0,0.0,0.0,0.6996963207627068,0.0,0.023696682464454978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.6160576428203808,0.0,0.0,0.6068205260443527,0.6160576428203808,0.02179542421950927,0.7,0.0,0.0,0.0,0.34188704676358883,No
scaffold_2453,28000,29000,328.88,214.368,173.88779803646563,8.757872839989291,214.34285714285716,178.090625,226.96129032258065,229.6788830715532,460.4191176470588,6.234045595685569,191.41454545454545,154.22222222222223,221.74347826086958,166.16389548693587,6.390665291387314,218.68273092369475,244.09561752988049,182.2017543859649,333.8483412322275,235.03781512605042,7.268551315219685,157.07023411371236,225.1025641025641,191.05540897097626,201.67134268537075,7.04733040542993,204.45959595959596,240.696682464455,236.644,308.40284360189577,227.18840579710147,213.24625850340135,176.68029739776952,232.78671328671328,280.6269230769231,263.1829787234043,217.34731934731934,224.76521739130436,211.2736842105263,344.625,6.961683489659373,274.303605313093,229.63013698630138,6.390665291387314,7.04733040542993,0.141110704840668,0.7,226.03192721257238,221.74347826086958,-0.027634895104643797,0.6762289556640524,No
scaffold_2453,29000,30000,0.0,0.0,0.0,4.324985067863984,0.0,0.0,0.0,0.0,0.0,4.040611210982187,0.0,0.0,0.0,0.0,4.2367973182052605,0.16465863453815258,0.0,0.0,0.0,0.0,4.494753555923207,0.0,0.0,0.0,0.0,4.45949935271557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527083092629744,0.0,0.0,4.2367973182052605,4.494753555923207,0.08526788237788258,0.1,0.0,0.0,0.0,0.4408998098859007,No
scaffold_2453,30000,31000,16.432,9.3376,8.732117812061711,6.763320495129035,9.975,9.640625,14.103225806451611,9.357766143106456,12.308823529411763,5.987756714060032,11.258181818181818,10.522691705790297,11.286956521739132,5.320665083135392,6.357155750386797,13.244979919678713,7.103585657370518,8.783625730994151,10.79620853080569,13.714285714285715,6.8415962514295865,6.461538461538461,12.135531135531137,9.393139841688654,13.503006012024047,6.854330756294388,7.9898989898989905,1.90521327014218,7.208,13.222748815165877,4.681159420289855,9.86122448979592,9.572490706319703,10.101398601398602,12.580769230769233,11.127659574468087,10.372960372960373,10.914782608695651,9.663157894736841,20.416666666666668,6.91785267889966,8.273244781783681,7.904109589041095,6.357155750386797,6.854330756294388,0.10863435953487573,0.1,9.918112244897959,10.372960372960373,0.06469022420377352,0.9876594474847588,No
scaffold_2453,31000,32000,1.3013333333333332,1.232,0.6255259467040674,1.1762609931415156,0.8535714285714286,0.7906249999999999,0.9677419354838709,0.8342059336823735,1.7720588235294117,1.0032480797515935,1.2654545454545454,0.9483568075117371,0.8869565217391305,1.0,0.9162712738525012,0.8795180722891566,1.0,0.7309941520467836,1.6398104265402844,1.5714285714285716,0.9982123227590188,0.6789297658862875,1.1245421245421245,1.2242744063324538,1.3466933867735469,0.9855782609221686,1.0,1.6350710900473935,1.2,1.0,1.2463768115942029,1.0394557823129251,1.0185873605947957,1.0,1.1346153846153848,1.0127659574468086,1.1468531468531469,1.0782608695652174,0.8175438596491228,2.236111111111111,1.0,1.840607210626186,1.1643835616438356,1.0032480797515935,0.9982123227590188,-0.0072597686188124975,0.7,1.0,1.1643835616438356,0.2195661735832797,0.026798735715167357,No
scaffold_2453,32000,33000,7.098666666666667,5.648,5.44179523141655,46.87306654583651,8.307142857142859,6.3625,7.464516129032258,8.090750436300175,14.683823529411763,36.71935773819252,7.261818181818182,4.979655712050079,6.843478260869566,5.045130641330166,35.37815884476534,3.7670682730923697,6.6852589641434275,4.330409356725147,10.677725118483414,8.69327731092437,37.506023695051134,4.317725752508361,9.76923076923077,8.928759894459104,8.50501002004008,36.56958610092798,6.505050505050505,5.9478672985782,6.128,10.109004739336493,4.833333333333334,6.4353741496598635,7.41635687732342,5.678321678321678,8.11923076923077,6.8978723404255335,5.333333333333333,5.947826086956522,7.912280701754386,16.805555555555557,37.551934206518425,8.178368121442126,6.767123287671233,36.71935773819252,37.506023695051134,0.030581494318113512,1.0,6.791565652284481,6.843478260869566,0.010985577213385262,0.5671278209413946,No
scaffold_2453,33000,34000,14.192,13.9872,9.725105189340814,61.36860750108129,12.478571428571428,11.981250000000001,9.606451612903227,17.312390924956368,25.25735294117647,48.83377594378167,12.894545454545455,8.42566510172144,8.85217391304348,10.439429928741093,49.19444301186178,15.369477911646586,12.015936254980081,11.824561403508772,22.947867298578203,15.264705882352942,51.084209591277016,7.033444816053511,16.446886446886445,20.36411609498681,16.857715430861724,50.421436608471566,15.828282828282829,13.180094786729859,16.044,23.492890995260666,7.590579710144928,9.072108843537416,13.197026022304833,8.818181818181818,17.442307692307697,21.859574468085107,15.314685314685315,13.84,12.007017543859648,23.48611111111111,51.45528164945854,14.584440227703986,17.59246575342466,49.19444301186178,51.084209591277016,0.05438205564433558,0.7,12.247253841775755,15.314685314685315,0.3224574041230312,0.1503063797045496,No
scaffold_2453,34000,35000,2.234666666666667,2.2624,1.8345021037868163,15.952340741045868,2.410714285714286,1.4093749999999998,1.496774193548387,2.2687609075043627,1.0,13.260016614915292,2.127272727272727,0.4350547730829421,2.2,0.6603325415676959,14.304345023207839,2.4497991967871484,1.9402390438247015,1.4035087719298245,1.924170616113744,3.403361344537815,14.61105250885511,1.8193979933110367,3.9743589743589745,2.3535620052770447,2.1442885771543083,15.505027040760773,2.8636363636363638,0.18483412322274884,1.8239999999999998,2.227488151658768,1.8695652173913044,2.6693877551020413,2.4572490706319705,1.4755244755244754,0.6923076923076924,2.587234042553192,0.7785547785547785,3.04,1.8070175438596492,4.291666666666667,15.277290535359793,3.5180265654648957,1.0,14.304345023207839,15.277290535359793,0.09493525406140028,0.7,1.9322048299692227,2.1442885771543083,0.15025096200859595,1.0,No
scaffold_2453,35000,36000,0.0,0.0,0.0,0.0028731489300352193,0.0,0.0,0.0,0.0,0.0,0.0018793920575257395,0.0,0.0,0.0,0.0,0.0023852501289324396,0.0,0.0,0.0,0.0,0.0,0.01469004341501871,0.0,0.0,0.0,0.0,0.012558527821131722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011837364899639732,0.0,0.0,0.0023852501289324396,0.012558527821131722,2.395965046043487,0.1,0.0,0.0,0.0,1.0,Male_Biased
scaffold_2453,36000,37000,0.3093333333333333,0.1472,0.07573632538569426,0.3011039482627232,0.35714285714285715,0.23124999999999998,0.30967741935483867,0.15357766143106455,0.30882352941176466,0.33164460423816533,0.19272727272727275,0.10015649452269171,0.3,0.1377672209026128,0.35410005157297575,0.1606425702811245,0.18725099601593626,0.23099415204678364,0.27488151658767773,0.2773109243697479,0.3786211567715215,0.05351170568561873,0.19413919413919414,0.36411609498680736,0.1843687374749499,0.3851160877403119,0.13636363636363638,0.15165876777251186,0.08399999999999999,0.1279620853080569,0.13405797101449277,0.21496598639455786,0.19702602230483274,0.3321678321678322,0.16153846153846155,0.17872340425531916,0.1258741258741259,0.2017391304347826,0.18596491228070175,0.47916666666666663,0.36999380297667184,0.27703984819734345,0.1643835616438356,0.33164460423816533,0.3786211567715215,0.19111643532268455,0.1,0.1906950950775652,0.1843687374749499,-0.04867343095720436,0.8649006171360114,No
scaffold_2453,37000,38000,0.0,0.0,0.0,0.4153502358247688,0.0,0.0,0.0,0.0,0.0,0.4880427085035682,0.0,0.0,0.0,0.0,0.478751933986591,0.0,0.0,0.0,0.0,0.0,0.5191259257614284,0.0,0.0,0.0,0.0,0.5096366738049436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49683321604503866,0.0,0.0,0.478751933986591,0.5096366738049436,0.0901906010148728,0.1,0.0,0.0,0.0,1.0,No
